filename,search_strategy,heuristic_strategy,combination,run,cost,time,nodes_explored,feasible,optimal,heuristic_time,heuristic_calls,heuristic_improvements,bb_time,heuristic_efficiency,num_users,num_sets
scp46.txt,best_first,basic,best_first_basic,1,615.0,120.0303192138672,3366,True,False,0.3120019435882568,16,0,119.71831727027892,0.0,200,1000
scp46.txt,best_first,intermediate,best_first_intermediate,1,583.0,120.0203423500061,2397,True,False,32.031697273254395,15,2,87.98864507675171,0.1333333333333333,200,1000
scp46.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp46.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.03124833106996,3304,False,False,0.0,0,0,120.03124833106996,0.0,200,1000
scp46.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,615.0,120.0044641494751,3216,True,False,0.2789995670318603,15,0,119.72546458244324,0.0,200,1000
scp46.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,583.0,120.00588035583496,2333,True,False,31.6198205947876,15,2,88.38605976104736,0.1333333333333333,200,1000
scp46.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp46.txt,most_fractional,none,most_fractional_none,1,inf,120.0200023651123,3322,False,False,0.0,0,0,120.0200023651123,0.0,200,1000
scp46.txt,most_fractional,basic,most_fractional_basic,1,615.0,120.01410937309264,3251,True,False,0.2640035152435303,16,0,119.75010585784912,0.0,200,1000
scp46.txt,most_fractional,intermediate,most_fractional_intermediate,1,583.0,120.0036461353302,2438,True,False,32.12940239906311,16,2,87.87424373626709,0.125,200,1000
scp46.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp47.txt,depth_first,none,depth_first_none,1,430.0,0.0380008220672607,1,True,True,0.0,0,0,0.0380008220672607,0.0,200,1000
scp47.txt,depth_first,basic,depth_first_basic,1,430.0,0.3170011043548584,1,True,True,0.2819979190826416,3,0,0.0350031852722168,0.0,200,1000
scp47.txt,depth_first,intermediate,depth_first_intermediate,1,430.0,27.44874358177185,1,True,True,27.4127414226532,4,1,0.0360021591186523,0.25,200,1000
scp47.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp47.txt,breadth_first,none,breadth_first_none,1,430.0,0.0389981269836425,1,True,True,0.0,0,0,0.0389981269836425,0.0,200,1000
scp47.txt,breadth_first,basic,breadth_first_basic,1,430.0,0.3035638332366943,1,True,True,0.268564224243164,3,0,0.0349996089935302,0.0,200,1000
scp47.txt,breadth_first,intermediate,breadth_first_intermediate,1,430.0,26.92505526542664,1,True,True,26.891053915023804,4,1,0.034001350402832,0.25,200,1000
scp47.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp47.txt,best_first,none,best_first_none,1,430.0,0.0350022315979003,1,True,True,0.0,0,0,0.0350022315979003,0.0,200,1000
scp47.txt,best_first,basic,best_first_basic,1,430.0,0.2760007381439209,1,True,True,0.240999698638916,3,0,0.0350010395050048,0.0,200,1000
scp47.txt,best_first,intermediate,best_first_intermediate,1,430.0,28.7179651260376,1,True,True,28.68296480178833,4,1,0.0350003242492675,0.25,200,1000
scp47.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp47.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,430.0,0.0349993705749511,1,True,True,0.0,0,0,0.0349993705749511,0.0,200,1000
scp47.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,430.0,0.2989988327026367,1,True,True,0.2649986743927002,3,0,0.0340001583099365,0.0,200,1000
scp47.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,430.0,26.06946182250977,1,True,True,26.033461809158325,4,1,0.0360000133514404,0.25,200,1000
scp47.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp47.txt,most_fractional,none,most_fractional_none,1,430.0,0.0360000133514404,1,True,True,0.0,0,0,0.0360000133514404,0.0,200,1000
scp47.txt,most_fractional,basic,most_fractional_basic,1,430.0,0.3219990730285644,1,True,True,0.2880010604858398,3,0,0.0339980125427246,0.0,200,1000
scp47.txt,most_fractional,intermediate,most_fractional_intermediate,1,430.0,27.03979468345642,1,True,True,27.00179624557495,4,1,0.0379984378814697,0.25,200,1000
scp47.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp48.txt,depth_first,none,depth_first_none,1,inf,120.00899720191956,3275,False,False,0.0,0,0,120.00899720191956,0.0,200,1000
scp48.txt,depth_first,basic,depth_first_basic,1,533.0,120.01750540733336,2729,True,False,0.2440016269683838,14,0,119.773503780365,0.0,200,1000
scp48.txt,depth_first,intermediate,depth_first_intermediate,1,508.0,120.00615406036376,2265,True,False,25.494709491729736,15,2,94.51144456863403,0.1333333333333333,200,1000
scp48.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp48.txt,breadth_first,none,breadth_first_none,1,inf,120.03500294685364,2690,False,False,0.0,0,0,120.03500294685364,0.0,200,1000
scp48.txt,breadth_first,basic,breadth_first_basic,1,533.0,120.02476501464844,2796,True,False,0.2939975261688232,15,0,119.7307674884796,0.0,200,1000
scp48.txt,breadth_first,intermediate,breadth_first_intermediate,1,508.0,120.02435851097108,2108,True,False,29.56292533874512,14,2,90.46143317222597,0.1428571428571428,200,1000
scp48.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp48.txt,best_first,none,best_first_none,1,inf,120.04602599143982,2517,False,False,0.0,0,0,120.04602599143982,0.0,200,1000
scp48.txt,best_first,basic,best_first_basic,1,533.0,120.03244948387146,2731,True,False,0.5380032062530518,14,0,119.4944462776184,0.0,200,1000
scp48.txt,best_first,intermediate,best_first_intermediate,1,508.0,120.0248064994812,2070,True,False,28.4028058052063,14,2,91.6220006942749,0.1428571428571428,200,1000
scp48.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp48.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.00695729255676,2494,False,False,0.0,0,0,120.00695729255676,0.0,200,1000
scp48.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,533.0,120.02678346633913,2479,True,False,0.2440009117126464,13,0,119.78278255462646,0.0,200,1000
scp48.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,508.0,120.03103733062744,2440,True,False,25.520785570144653,16,2,94.5102517604828,0.125,200,1000
scp48.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp48.txt,most_fractional,none,most_fractional_none,1,inf,120.00917887687685,2971,False,False,0.0,0,0,120.00917887687685,0.0,200,1000
scp48.txt,most_fractional,basic,most_fractional_basic,1,533.0,120.03563570976256,2972,True,False,0.2409989833831787,15,0,119.7946367263794,0.0,200,1000
scp48.txt,most_fractional,intermediate,most_fractional_intermediate,1,508.0,120.03027009963988,2421,True,False,24.43505358695984,16,2,95.59521651268004,0.125,200,1000
scp48.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
